PLOT_ID,CENTER_LON,CENTER_LAT,SIZE_M,SHAPE,FLAGGED,ANALYSES,SAMPLE_POINTS,USER_ID,ANALYSIS_DURATION,COLLECTION_TIME,PL_LONGITUDE,PL_LATITUDE,PL_FID_REFDTA,PL_CID,PL_FID_CUT_20,PL_NIVEL2,PL_NIV2_INT,PL_BUFF_DIST,PL_ORIG_FID,PL_TRUENIV2_I,PL_PLOTID,CLASES DE ELEMENTOS DE PAISAJE:ARBOL NATIVO,CLASES DE ELEMENTOS DE PAISAJE:ARBOL DE PLANTACION,CLASES DE ELEMENTOS DE PAISAJE:ARBOL DE MANGLE,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION HERBECEA/PASTOS,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION ARBUSTIVA,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE PARAMO,CLASES DE ELEMENTOS DE PAISAJE:AGUA NATURAL,CLASES DE ELEMENTOS DE PAISAJE:AGUA ARTIFICIAL,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE HUMEDALES,CLASES DE ELEMENTOS DE PAISAJE:CULTIVOS,CLASES DE ELEMENTOS DE PAISAJE:ESTRUCTURA DE VIVIENDA,CLASES DE ELEMENTOS DE PAISAJE:CONSTRUCCION DE INFRAESTRUCTURA,CLASES DE ELEMENTOS DE PAISAJE:CARRETERAS Y LOTES,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE ASENTAMIENTOS,CLASES DE ELEMENTOS DE PAISAJE:SUELO DESNUDO,CLASES DE ELEMENTOS DE PAISAJE:NIEVE/HIELO,CLASES DE ELEMENTOS DE PAISAJE:OTRAS/NUBE
4367,-78.72282591,-2.505313647,30.0,square,false,0,25,,,,-78.72282591,-2.505313647,24233,8,8,PARAMO,7,20,9979,0,24233_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4368,-78.89857425,-2.889881796,30.0,square,false,0,25,,,,-78.89857425,-2.889881796,29927,9,9,PLANTACION FORESTAL,4,20,7484,0,29927_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4369,-79.44056898,-1.113039935,30.0,square,false,0,25,,,,-79.44056898,-1.113039935,130,0,0,AREA POBLADA,1,20,22304,0,130_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4370,-79.65319753,-3.451815112,30.0,square,false,0,25,,,,-79.65319753,-3.451815112,36228,12,12,VEGETACION ARBUSTIVA,8,20,4537,0,36228_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4371,-79.28318235,-4.155505382,30.0,square,false,0,25,,,,-79.28318235,-4.155505382,36225,12,12,VEGETACION ARBUSTIVA,8,20,2088,0,36225_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4372,-78.26466511,0.015632596,30.0,square,false,0,25,,,,-78.26466511,0.015632596,37555,12,12,VEGETACION ARBUSTIVA,8,20,33547,0,37555_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4373,-77.98331368,0.036101128,30.0,square,false,0,25,,,,-77.98331368,0.036101128,16612,5,5,GLACIAR,6,20,34104,0,16612_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4374,-79.8691402,-3.070621444,30.0,square,false,0,25,,,,-79.8691402,-3.070621444,7111,2,2,ARTIFICIAL,3,20,6612,0,7111_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4375,-80.84255405,-1.214087814,30.0,square,false,0,25,,,,-80.84255405,-1.214087814,4087,1,1,AREA SIN COBERTURA VEGETAL,2,20,21622,0,4087_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4376,-80.28299919,-2.16767689,30.0,square,false,0,25,,,,-80.28299919,-2.16767689,38870,12,12,VEGETACION ARBUSTIVA,8,20,13515,0,38870_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4377,-78.72324308,-1.181489536,30.0,square,false,0,25,,,,-78.72324308,-1.181489536,25576,8,8,PARAMO,7,20,21841,0,25576_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4378,-79.00532154,-3.249934226,30.0,square,false,0,25,,,,-79.00532154,-3.249934226,24247,8,8,PARAMO,7,20,5978,0,24247_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4379,-78.91224982,-2.829686726,30.0,square,false,0,25,,,,-78.91224982,-2.829686726,28607,9,9,PLANTACION FORESTAL,4,20,7794,0,28607_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4380,-78.96275558,-1.292527147,30.0,square,false,0,25,,,,-78.96275558,-1.292527147,140,0,0,AREA POBLADA,1,20,21150,0,140_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4381,-80.45231086,-2.624105199,30.0,square,false,0,25,,,,-80.45231086,-2.624105199,141,0,0,AREA POBLADA,1,20,9005,0,141_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4382,-79.40767337,-2.950765705,30.0,square,false,0,25,,,,-79.40767337,-2.950765705,36218,12,12,VEGETACION ARBUSTIVA,8,20,7184,0,36218_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4383,-78.62778587,-2.150428837,30.0,square,false,0,25,,,,-78.62778587,-2.150428837,25574,8,8,PARAMO,7,20,13668,0,25574_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4384,-80.22862776,-0.537271752,30.0,square,false,0,25,,,,-80.22862776,-0.537271752,36213,12,12,VEGETACION ARBUSTIVA,8,20,28205,0,36213_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4385,-78.81244589,-1.453395695,30.0,square,false,0,25,,,,-78.81244589,-1.453395695,16624,5,5,GLACIAR,6,20,19986,0,16624_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4386,-76.54459457,0.063394376,30.0,square,false,0,25,,,,-76.54459457,0.063394376,30912,10,10,TIERRA AGROPECUARIA,5,20,34358,0,30912_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4387,-80.76819517,-2.313976481,30.0,square,false,0,25,,,,-80.76819517,-2.313976481,1806,0,0,AREA POBLADA,1,20,11769,0,1806_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4388,-78.99509423,-2.217696918,30.0,square,false,0,25,,,,-78.99509423,-2.217696918,37545,12,12,VEGETACION ARBUSTIVA,8,20,12958,0,37545_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4389,-79.84145385,-2.881777488,30.0,square,false,0,25,,,,-79.84145385,-2.881777488,8438,2,2,ARTIFICIAL,3,20,7532,0,8438_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4390,-78.59569674,-0.180164417,30.0,square,false,0,25,,,,-78.59569674,-0.180164417,17953,5,5,GLACIAR,6,20,31668,0,17953_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4391,-79.35624795,-0.770865263,30.0,square,false,0,25,,,,-79.35624795,-0.770865263,29909,9,9,PLANTACION FORESTAL,4,20,25133,0,29909_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4392,-79.90817581,0.27533491,30.0,square,false,0,25,,,,-79.90817581,0.27533491,8454,2,2,ARTIFICIAL,3,20,35725,0,8454_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4393,-78.8987838,1.317962799,30.0,square,false,0,25,,,,-78.8987838,1.317962799,7123,2,2,ARTIFICIAL,3,20,38941,0,7123_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394,-78.99918612,-0.600641256,30.0,square,false,0,25,,,,-78.99918612,-0.600641256,9789,3,3,BOSQUE NATIVO,4,20,27714,0,9789_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4395,-78.22229352,0.545033095,30.0,square,false,0,25,,,,-78.22229352,0.545033095,37530,12,12,VEGETACION ARBUSTIVA,8,20,37017,0,37530_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4396,-78.21956312,-2.079084342,30.0,square,false,0,25,,,,-78.21956312,-2.079084342,37531,12,12,VEGETACION ARBUSTIVA,8,20,14315,0,37531_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4397,-78.01689081,0.611463515,30.0,square,false,0,25,,,,-78.01689081,0.611463515,25547,8,8,PARAMO,7,20,37317,0,25547_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398,-79.08934959,-2.71045087,30.0,square,false,0,25,,,,-79.08934959,-2.71045087,26879,8,8,PARAMO,7,20,8384,0,26879_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,-79.79355739,-0.873032777,30.0,square,false,0,25,,,,-79.79355739,-0.873032777,33178,11,11,TIERRA AGROPECUARIA,5,20,24196,0,33178_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,-78.63159955,-1.290109897,30.0,square,false,0,25,,,,-78.63159955,-1.290109897,159,0,0,AREA POBLADA,1,20,21159,0,159_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4401,-78.38773215,-0.059584927,30.0,square,false,0,25,,,,-78.38773215,-0.059584927,36202,12,12,VEGETACION ARBUSTIVA,8,20,32787,0,36202_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4402,-80.08749383,-3.429836834,30.0,square,false,0,25,,,,-80.08749383,-3.429836834,7117,2,2,ARTIFICIAL,3,20,4723,0,7117_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4403,-79.21510502,-3.18047517,30.0,square,false,0,25,,,,-79.21510502,-3.18047517,21184,7,7,NATURAL,3,20,6237,0,21184_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4404,-78.15610442,0.723082272,30.0,square,false,0,25,,,,-78.15610442,0.723082272,38864,12,12,VEGETACION ARBUSTIVA,8,20,37735,0,38864_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4405,-78.94553513,-1.881450191,30.0,square,false,0,25,,,,-78.94553513,-1.881450191,37534,12,12,VEGETACION ARBUSTIVA,8,20,15743,0,37534_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4406,-78.26205922,0.754324874,30.0,square,false,0,25,,,,-78.26205922,0.754324874,14895,4,4,BOSQUE NATIVO,4,20,37841,0,14895_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4407,-80.22413088,-2.805439359,30.0,square,false,0,25,,,,-80.22413088,-2.805439359,21180,7,7,NATURAL,3,20,7933,0,21180_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4408,-79.02714211,-3.187112592,30.0,square,false,0,25,,,,-79.02714211,-3.187112592,38869,12,12,VEGETACION ARBUSTIVA,8,20,6221,0,38869_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4409,-78.02065061,-1.934089705,30.0,square,false,0,25,,,,-78.02065061,-1.934089705,1813,0,0,AREA POBLADA,1,20,15418,0,1813_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4410,-78.07249627,0.805767022,30.0,square,false,0,25,,,,-78.07249627,0.805767022,14899,4,4,BOSQUE NATIVO,4,20,38051,0,14899_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,-76.04994906,-0.294595064,30.0,square,false,0,25,,,,-76.04994906,-0.294595064,21198,7,7,NATURAL,3,20,30623,0,21198_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4412,-77.75767465,-0.142399131,30.0,square,false,0,25,,,,-77.75767465,-0.142399131,21197,7,7,NATURAL,3,20,32010,0,21197_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4413,-79.71857455,-0.786032416,30.0,square,false,0,25,,,,-79.71857455,-0.786032416,29914,9,9,PLANTACION FORESTAL,4,20,24954,0,29914_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4414,-78.30831753,-0.086001788,30.0,square,false,0,25,,,,-78.30831753,-0.086001788,163,0,0,AREA POBLADA,1,20,32525,0,163_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4415,-76.19068191,-0.455417269,30.0,square,false,0,25,,,,-76.19068191,-0.455417269,37529,12,12,VEGETACION ARBUSTIVA,8,20,29393,0,37529_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4416,-79.57782917,-0.275291784,30.0,square,false,0,25,,,,-79.57782917,-0.275291784,1822,0,0,AREA POBLADA,1,20,30846,0,1822_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,-79.13187694,-3.332548537,30.0,square,false,0,25,,,,-79.13187694,-3.332548537,38853,12,12,VEGETACION ARBUSTIVA,8,20,5509,0,38853_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4418,-79.9620341,-2.039332609,30.0,square,false,0,25,,,,-79.9620341,-2.039332609,1829,0,0,AREA POBLADA,1,20,14683,0,1829_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4419,-79.00858829,-0.589383261,30.0,square,false,0,25,,,,-79.00858829,-0.589383261,37522,12,12,VEGETACION ARBUSTIVA,8,20,27810,0,37522_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4420,-78.52448279,-0.076727831,30.0,square,false,0,25,,,,-78.52448279,-0.076727831,38856,12,12,VEGETACION ARBUSTIVA,8,20,32610,0,38856_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,-79.14687248,0.983219037,30.0,square,false,0,25,,,,-79.14687248,0.983219037,12248,4,4,BOSQUE NATIVO,4,20,38481,0,12248_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4422,-78.75651544,-2.801849969,30.0,square,false,0,25,,,,-78.75651544,-2.801849969,37526,12,12,VEGETACION ARBUSTIVA,8,20,7944,0,37526_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4423,-80.00237056,-2.243005794,30.0,square,false,0,25,,,,-80.00237056,-2.243005794,8473,2,2,ARTIFICIAL,3,20,12622,0,8473_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4424,-79.06863043,-4.260758051,30.0,square,false,0,25,,,,-79.06863043,-4.260758051,25522,8,8,PARAMO,7,20,1721,0,25522_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4425,-80.85830334,-2.317664192,30.0,square,false,0,25,,,,-80.85830334,-2.317664192,179,0,0,AREA POBLADA,1,20,11733,0,179_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4426,-79.95695783,-1.512521008,30.0,square,false,0,25,,,,-79.95695783,-1.512521008,22492,7,7,NATURAL,3,20,18923,0,22492_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4427,-78.41798848,-0.677961045,30.0,square,false,0,25,,,,-78.41798848,-0.677961045,17908,5,5,GLACIAR,6,20,26547,0,17908_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4428,-77.16418583,-0.115313915,30.0,square,false,0,25,,,,-77.16418583,-0.115313915,14874,4,4,BOSQUE NATIVO,4,20,32261,0,14874_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4429,-78.11923453,-0.476870713,30.0,square,false,0,25,,,,-78.11923453,-0.476870713,17903,5,5,GLACIAR,6,20,29159,0,17903_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4430,-77.71831002,-0.17318964,30.0,square,false,0,25,,,,-77.71831002,-0.17318964,14872,4,4,BOSQUE NATIVO,4,20,31745,0,14872_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4431,-78.98466008,-3.179164494,30.0,square,false,0,25,,,,-78.98466008,-3.179164494,38844,12,12,VEGETACION ARBUSTIVA,8,20,6239,0,38844_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432,-79.57046281,0.825624794,30.0,square,false,0,25,,,,-79.57046281,0.825624794,14878,4,4,BOSQUE NATIVO,4,20,38110,0,14878_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4433,-79.35018408,-3.449253542,30.0,square,false,0,25,,,,-79.35018408,-3.449253542,37515,12,12,VEGETACION ARBUSTIVA,8,20,4551,0,37515_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4434,-79.39154612,-3.865819688,30.0,square,false,0,25,,,,-79.39154612,-3.865819688,38848,12,12,VEGETACION ARBUSTIVA,8,20,3152,0,38848_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4435,-78.59273122,0.381693655,30.0,square,false,0,25,,,,-78.59273122,0.381693655,13546,4,4,BOSQUE NATIVO,4,20,36281,0,13546_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4436,-78.03435377,0.595282059,30.0,square,false,0,25,,,,-78.03435377,0.595282059,37517,12,12,VEGETACION ARBUSTIVA,8,20,37254,0,37517_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4437,-79.13123502,-2.240816045,30.0,square,false,0,25,,,,-79.13123502,-2.240816045,21179,7,7,NATURAL,3,20,12649,0,21179_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4438,-80.07371651,-2.859393744,30.0,square,false,0,25,,,,-80.07371651,-2.859393744,7157,2,2,ARTIFICIAL,3,20,7656,0,7157_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4439,-79.98108626,0.2865075,30.0,square,false,0,25,,,,-79.98108626,0.2865075,21176,7,7,NATURAL,3,20,35783,0,21176_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4440,-79.11316325,-4.037108648,30.0,square,false,0,25,,,,-79.11316325,-4.037108648,25534,8,8,PARAMO,7,20,2411,0,25534_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4441,-77.74246402,0.800777258,30.0,square,false,0,25,,,,-77.74246402,0.800777258,182,0,0,AREA POBLADA,1,20,38033,0,182_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4442,-80.192847,-3.37669619,30.0,square,false,0,25,,,,-80.192847,-3.37669619,7152,2,2,ARTIFICIAL,3,20,5153,0,7152_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4443,-78.68097693,-2.220620244,30.0,square,false,0,25,,,,-78.68097693,-2.220620244,24206,8,8,PARAMO,7,20,12910,0,24206_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4444,-78.60192491,-0.187051226,30.0,square,false,0,25,,,,-78.60192491,-0.187051226,17916,5,5,GLACIAR,6,20,31589,0,17916_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4445,-80.05142825,-1.994607179,30.0,square,false,0,25,,,,-80.05142825,-1.994607179,34476,11,11,TIERRA AGROPECUARIA,5,20,15063,0,34476_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4446,-78.45026454,-0.684973888,30.0,square,false,0,25,,,,-78.45026454,-0.684973888,17917,5,5,GLACIAR,6,20,26305,0,17917_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447,-80.10995988,-3.406131734,30.0,square,false,0,25,,,,-80.10995988,-3.406131734,21174,7,7,NATURAL,3,20,4926,0,21174_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4448,-78.41754851,-0.676786152,30.0,square,false,0,25,,,,-78.41754851,-0.676786152,17913,5,5,GLACIAR,6,20,26602,0,17913_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4449,-78.09616439,0.65217612,30.0,square,false,0,25,,,,-78.09616439,0.65217612,38831,12,12,VEGETACION ARBUSTIVA,8,20,37496,0,38831_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4450,-79.42104565,-3.840223979,30.0,square,false,0,25,,,,-79.42104565,-3.840223979,37502,12,12,VEGETACION ARBUSTIVA,8,20,3274,0,37502_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4451,-80.84960652,-1.099610867,30.0,square,false,0,25,,,,-80.84960652,-1.099610867,38833,12,12,VEGETACION ARBUSTIVA,8,20,22408,0,38833_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452,-79.1661338,-3.646836176,30.0,square,false,0,25,,,,-79.1661338,-3.646836176,38834,12,12,VEGETACION ARBUSTIVA,8,20,3788,0,38834_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,-78.14403591,0.820631898,30.0,square,false,0,25,,,,-78.14403591,0.820631898,12226,4,4,BOSQUE NATIVO,4,20,38099,0,12226_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4454,-78.40655587,0.28016351,30.0,square,false,0,25,,,,-78.40655587,0.28016351,37504,12,12,VEGETACION ARBUSTIVA,8,20,35748,0,37504_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4455,-79.21069727,0.320191061,30.0,square,false,0,25,,,,-79.21069727,0.320191061,1847,0,0,AREA POBLADA,1,20,35964,0,1847_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4456,-78.08886581,-0.110994193,30.0,square,false,0,25,,,,-78.08886581,-0.110994193,38837,12,12,VEGETACION ARBUSTIVA,8,20,32298,0,38837_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
